id,timestamp,Hum,Temp,N,P,K,pH,EC,OC_est
778,2026-05-15 11:32:00,100.0,33.2,34,126,119,7.5,351,0.545896
779,2026-05-15 11:32:06,100.0,33.2,34,126,119,7.5,351,0.545896
780,2026-05-15 11:32:12,100.0,33.2,34,126,119,7.5,351,0.545896
781,2026-05-15 11:32:19,100.0,33.2,34,126,119,7.5,351,0.545896
782,2026-05-15 11:32:25,100.0,33.2,34,126,119,7.5,351,0.545896
783,2026-05-15 11:32:31,100.0,33.2,34,126,119,7.5,351,0.545896
784,2026-05-15 11:32:37,100.0,33.2,34,126,119,7.5,351,0.545896
785,2026-05-15 11:32:43,100.0,33.2,34,126,119,7.5,351,0.545896
786,2026-05-15 11:32:49,100.0,33.2,34,126,119,7.5,351,0.545896
791,2026-05-15 11:37:12,94.6,29.3,257,641,638,7.6,1418,0.618517
792,2026-05-15 11:37:17,94.6,28.8,255,635,632,6.9,1407,0.641032
795,2026-05-15 11:57:39,26.9,32.3,1,48,41,8.3,190,0.50815
796,2026-05-15 11:57:45,27.0,32.3,1,49,41,7.4,191,0.537972
797,2026-05-15 11:57:51,27.1,32.3,1,49,41,7.1,191,0.547913
798,2026-05-15 11:57:58,27.2,32.3,1,49,42,6.9,192,0.55454
799,2026-05-15 11:58:04,27.3,32.3,1,49,42,6.8,192,0.557854
800,2026-05-15 11:58:10,27.0,32.3,1,50,42,6.7,193,0.561167
801,2026-05-15 11:58:16,27.1,32.3,1,50,42,6.7,193,0.561167
802,2026-05-15 11:58:22,27.1,32.3,2,50,43,6.6,194,0.564821
803,2026-05-15 11:58:29,27.2,32.3,2,50,43,6.6,194,0.564821
804,2026-05-15 11:58:35,27.1,32.3,2,50,43,6.6,194,0.564821
805,2026-05-15 11:58:41,27.0,32.3,2,50,43,6.6,194,0.564821
806,2026-05-15 11:58:47,27.0,32.4,2,50,43,6.5,194,0.568135
807,2026-05-15 11:58:53,27.1,32.4,2,51,43,6.5,195,0.568135
808,2026-05-15 11:58:59,27.1,32.4,2,51,43,6.5,195,0.568135
809,2026-05-15 11:59:05,27.3,32.4,2,51,43,6.5,195,0.568135
810,2026-05-15 11:59:11,27.4,32.4,2,51,43,6.5,195,0.568135
811,2026-05-15 11:59:17,27.4,32.4,2,51,43,6.5,195,0.568135
812,2026-05-15 11:59:24,27.4,32.4,2,51,43,6.5,195,0.568135
813,2026-05-15 11:59:30,27.4,32.4,2,51,44,6.5,196,0.568135
814,2026-05-15 11:59:36,27.4,32.4,2,51,44,6.5,196,0.568135
815,2026-05-15 11:59:42,27.4,32.4,2,51,44,6.5,196,0.568135
816,2026-05-15 11:59:48,27.5,32.4,2,51,44,6.5,196,0.568135
817,2026-05-15 11:59:54,27.5,32.4,2,51,44,6.5,196,0.568135
818,2026-05-15 12:00:00,27.6,32.4,2,51,44,6.5,196,0.568135
819,2026-05-15 12:00:06,27.5,32.4,2,51,44,6.4,196,0.571449
820,2026-05-15 12:00:12,27.6,32.4,2,51,44,6.4,196,0.571449
821,2026-05-15 12:00:18,27.6,32.4,2,51,44,6.4,196,0.571449
822,2026-05-15 12:00:24,27.6,32.4,2,51,44,6.4,196,0.571449
823,2026-05-15 12:00:30,27.6,32.4,2,51,44,6.4,196,0.571449
824,2026-05-15 12:00:37,27.6,32.4,2,51,44,6.4,196,0.571449
825,2026-05-15 12:00:43,27.6,32.4,2,51,44,6.4,196,0.571449
826,2026-05-15 12:00:52,27.7,32.4,2,51,44,6.4,196,0.571449
827,2026-05-15 12:00:58,27.7,32.4,2,51,44,6.4,196,0.571449
828,2026-05-15 12:01:05,27.7,32.4,2,51,44,6.4,196,0.571449
829,2026-05-15 12:01:11,27.7,32.4,2,51,44,6.4,196,0.571449
830,2026-05-15 12:01:17,27.7,32.4,2,51,44,6.4,196,0.571449
831,2026-05-15 12:01:23,27.7,32.4,2,51,44,6.4,196,0.571449
832,2026-05-15 12:01:29,27.7,32.4,2,52,44,6.4,197,0.571449
833,2026-05-15 12:01:35,27.8,32.4,2,52,44,6.4,197,0.571449
834,2026-05-15 12:01:41,27.8,32.4,2,52,44,6.4,197,0.571449
835,2026-05-15 12:01:47,27.8,32.4,2,52,44,6.4,197,0.571449
836,2026-05-15 12:01:54,27.8,32.4,2,52,44,6.4,197,0.571449
837,2026-05-15 12:01:59,27.8,32.4,2,52,44,6.4,197,0.571449
838,2026-05-15 12:02:05,27.8,32.4,2,52,44,6.4,197,0.571449
839,2026-05-15 12:02:12,27.9,32.4,2,52,44,6.4,197,0.571449
840,2026-05-15 12:02:18,27.8,32.5,2,52,44,6.4,197,0.571449
841,2026-05-15 12:02:24,27.9,32.4,2,52,44,6.4,197,0.571449
842,2026-05-15 12:02:30,27.9,32.4,2,52,44,6.4,197,0.571449
843,2026-05-15 12:02:36,27.9,32.4,2,52,44,6.4,197,0.571449
844,2026-05-15 12:02:42,27.9,32.4,2,52,44,6.4,197,0.571449
845,2026-05-15 12:02:48,27.9,32.4,2,52,44,6.4,197,0.571449
846,2026-05-15 12:02:54,27.9,32.4,2,52,44,6.4,197,0.571449
847,2026-05-15 12:03:00,27.9,32.4,2,52,44,6.4,197,0.571449
848,2026-05-15 12:03:06,27.9,32.4,2,52,44,6.4,197,0.571449
849,2026-05-15 12:03:12,27.9,32.4,2,52,44,6.4,197,0.571449
850,2026-05-15 12:03:19,27.9,32.4,2,52,44,6.4,197,0.571449
851,2026-05-15 12:03:24,27.9,32.4,2,52,44,6.4,197,0.571449
852,2026-05-15 12:03:30,28.0,32.4,2,52,44,6.4,197,0.571449
853,2026-05-15 12:03:36,27.9,32.4,2,52,44,6.4,197,0.571449
854,2026-05-15 12:03:43,27.9,32.4,2,52,44,6.4,197,0.571449
855,2026-05-15 12:03:49,27.9,32.4,2,52,44,6.4,197,0.571449
856,2026-05-15 12:03:55,27.9,32.4,2,52,44,6.4,197,0.571449
857,2026-05-15 12:04:01,27.9,32.4,2,52,44,6.4,197,0.571449
858,2026-05-15 12:04:07,27.9,32.4,2,52,44,6.4,197,0.571449
859,2026-05-15 12:04:13,27.9,32.4,2,52,44,6.4,197,0.571449
860,2026-05-15 12:04:19,27.9,32.4,2,52,44,6.4,197,0.571449
861,2026-05-15 12:04:25,27.9,32.4,2,52,44,6.4,197,0.571449
862,2026-05-15 12:04:31,27.9,32.4,2,52,44,6.4,197,0.571449
863,2026-05-15 12:04:37,28.0,32.4,2,52,44,6.4,197,0.571449
864,2026-05-15 12:04:44,28.0,32.4,2,52,44,6.4,197,0.571449
865,2026-05-15 12:04:50,28.0,32.4,2,52,44,6.4,197,0.571449
866,2026-05-15 12:04:56,28.0,32.4,2,52,44,6.4,197,0.571449
867,2026-05-15 12:05:02,27.9,32.4,2,52,44,6.4,197,0.571449
868,2026-05-15 12:05:08,27.9,32.4,2,52,44,6.4,197,0.571449
869,2026-05-15 12:05:14,28.0,32.4,2,52,44,6.4,197,0.571449
870,2026-05-15 12:05:20,27.9,32.4,2,52,44,6.4,197,0.571449
871,2026-05-15 12:05:26,27.9,32.4,2,52,44,6.4,197,0.571449
872,2026-05-15 12:05:32,27.9,32.4,2,52,44,6.4,197,0.571449
873,2026-05-15 12:05:38,27.9,32.4,2,52,44,6.4,197,0.571449
874,2026-05-15 12:05:44,27.9,32.4,2,52,44,6.4,197,0.571449
875,2026-05-15 12:05:50,28.0,32.4,2,52,44,6.4,197,0.571449
876,2026-05-15 12:05:56,28.0,32.4,2,52,44,6.4,197,0.571449
877,2026-05-15 12:06:02,28.0,32.4,2,52,44,6.4,197,0.571449
878,2026-05-15 12:06:08,28.0,32.4,2,52,44,6.4,197,0.571449
879,2026-05-15 12:06:14,27.9,32.4,2,52,44,6.4,197,0.571449
880,2026-05-15 12:06:20,28.0,32.4,2,52,44,6.4,197,0.571449
881,2026-05-15 12:06:26,27.9,32.4,2,52,44,6.4,197,0.571449
882,2026-05-15 12:06:32,28.0,32.4,2,52,44,6.4,197,0.571449
883,2026-05-15 12:06:39,28.0,32.4,2,52,44,6.4,197,0.571449
884,2026-05-15 12:06:45,27.9,32.4,2,52,44,6.4,197,0.571449
885,2026-05-15 12:06:51,27.9,32.4,2,52,44,6.4,197,0.571449
886,2026-05-15 12:06:57,28.0,32.4,2,52,44,6.4,197,0.571449
887,2026-05-15 12:07:03,27.9,32.4,2,52,44,6.4,197,0.571449
888,2026-05-15 12:07:10,28.0,32.4,2,52,44,6.4,197,0.571449
889,2026-05-15 12:07:16,28.0,32.4,2,52,44,6.4,197,0.571449
890,2026-05-15 12:07:22,28.0,32.4,2,52,44,6.4,197,0.571449
891,2026-05-15 12:07:28,28.0,32.4,2,52,44,6.4,197,0.571449
892,2026-05-15 12:07:34,28.0,32.3,2,52,44,6.4,197,0.571449
893,2026-05-15 12:07:41,28.0,32.3,2,51,44,6.4,196,0.571449
894,2026-05-15 12:07:47,28.0,32.3,2,52,44,6.4,197,0.571449
895,2026-05-15 12:07:53,28.0,32.3,2,52,44,6.4,197,0.571449
896,2026-05-15 12:07:59,28.0,32.4,2,52,44,6.4,197,0.571449
897,2026-05-15 12:08:05,28.0,32.3,2,52,44,6.4,197,0.571449
898,2026-05-15 12:08:11,28.0,32.3,2,51,44,6.4,196,0.571449
899,2026-05-15 12:08:17,28.0,32.3,2,52,44,6.4,197,0.571449
900,2026-05-15 12:08:23,28.0,32.3,2,51,44,6.4,196,0.571449
901,2026-05-15 12:08:29,28.0,32.3,2,52,44,6.4,197,0.571449
902,2026-05-15 12:08:35,28.0,32.3,2,52,44,6.4,197,0.571449
903,2026-05-15 12:08:41,28.0,32.3,2,51,44,6.4,196,0.571449
904,2026-05-15 12:08:47,28.0,32.3,2,52,44,6.4,197,0.571449
905,2026-05-15 12:08:53,28.0,32.3,2,51,44,6.4,196,0.571449
906,2026-05-15 12:08:59,28.0,32.3,2,51,44,6.4,196,0.571449
907,2026-05-15 12:09:05,28.0,32.3,2,51,44,6.4,196,0.571449
908,2026-05-15 12:09:12,28.0,32.3,2,51,44,6.4,196,0.571449
917,2026-05-15 12:10:09,53.4,29.9,93,261,255,7.0,630,0.582554
918,2026-05-15 12:10:15,53.4,29.9,93,262,256,6.7,633,0.592495
919,2026-05-15 12:10:20,55.8,29.9,99,276,270,6.7,662,0.594538
920,2026-05-15 12:10:26,56.0,29.9,99,276,270,6.5,662,0.601165
921,2026-05-15 12:10:32,56.1,29.8,99,276,271,6.4,663,0.604479
922,2026-05-15 12:10:37,56.1,29.8,100,277,272,6.4,665,0.604819
923,2026-05-15 12:10:43,56.1,29.8,100,278,273,6.3,667,0.608133
924,2026-05-15 12:10:48,56.1,29.8,100,278,273,6.3,667,0.608133
925,2026-05-15 12:10:54,56.3,29.8,101,279,274,6.2,669,0.611787
926,2026-05-15 12:10:59,56.5,29.8,101,279,274,6.2,669,0.611787
927,2026-05-15 12:11:05,56.5,29.8,101,280,274,6.2,670,0.611787
928,2026-05-15 12:11:10,56.7,29.8,101,279,274,6.1,669,0.615101
929,2026-05-15 12:11:16,56.5,29.8,101,280,275,6.1,671,0.615101
930,2026-05-15 12:11:21,56.9,29.8,101,281,275,6.1,672,0.615101
931,2026-05-15 12:11:27,56.9,29.8,101,281,275,6.0,672,0.618414
932,2026-05-15 12:11:32,56.9,29.8,101,281,275,6.0,672,0.618414
933,2026-05-15 12:11:38,56.7,29.8,102,281,275,6.0,673,0.618755
934,2026-05-15 12:11:43,56.7,29.8,102,281,275,6.0,673,0.618755
935,2026-05-15 12:11:48,56.7,29.8,102,281,275,6.0,673,0.618755
936,2026-05-15 12:11:54,56.7,29.8,102,281,275,6.0,673,0.618755
937,2026-05-15 12:11:59,56.9,29.8,102,282,276,5.9,674,0.622068
938,2026-05-15 12:12:05,56.7,29.8,102,282,276,5.9,674,0.622068
939,2026-05-15 12:12:11,56.9,29.8,102,282,276,5.9,674,0.622068
940,2026-05-15 12:12:16,56.9,29.8,102,282,276,5.9,675,0.622068
941,2026-05-15 12:12:22,56.9,29.8,102,282,276,5.9,675,0.622068
942,2026-05-15 12:12:27,56.7,29.8,102,283,277,5.9,676,0.622068
943,2026-05-15 12:12:33,56.7,29.8,102,282,276,5.9,675,0.622068
944,2026-05-15 12:12:38,56.9,29.8,102,283,277,5.8,676,0.625382
945,2026-05-15 12:12:44,56.9,29.8,102,283,277,5.8,677,0.625382
946,2026-05-15 12:12:49,56.9,29.8,102,283,277,5.8,676,0.625382
947,2026-05-15 12:12:55,56.9,29.8,102,283,277,5.8,676,0.625382
948,2026-05-15 12:13:00,56.9,29.8,102,282,276,5.8,675,0.625382
949,2026-05-15 12:13:06,56.9,29.8,102,283,277,5.8,677,0.625382
950,2026-05-15 12:13:12,56.9,29.8,102,283,277,5.8,676,0.625382
951,2026-05-15 12:13:17,56.7,29.8,102,283,277,5.8,676,0.625382
952,2026-05-15 12:13:23,56.7,29.8,102,283,277,5.8,676,0.625382
953,2026-05-15 12:13:28,56.9,29.8,102,283,277,5.8,676,0.625382
954,2026-05-15 12:13:33,56.9,29.8,102,283,277,5.8,677,0.625382
955,2026-05-15 12:13:39,56.9,29.8,102,283,277,5.8,676,0.625382
956,2026-05-15 12:13:44,56.9,29.8,102,283,277,5.8,676,0.625382
957,2026-05-15 12:13:50,56.9,29.8,102,283,277,5.7,677,0.628696
958,2026-05-15 12:13:55,56.9,29.8,102,283,277,5.7,676,0.628696
959,2026-05-15 12:14:01,56.7,29.8,102,283,277,5.7,676,0.628696
960,2026-05-15 12:14:06,56.9,29.8,102,283,277,5.7,677,0.628696
961,2026-05-15 12:14:12,56.9,29.8,102,283,277,5.7,676,0.628696
962,2026-05-15 12:14:17,56.9,29.8,102,283,277,5.7,677,0.628696
963,2026-05-15 12:14:22,56.9,29.8,102,283,277,5.7,676,0.628696
964,2026-05-15 12:14:28,56.9,29.8,102,283,277,5.7,676,0.628696
965,2026-05-15 12:14:33,56.7,29.8,102,283,277,5.7,677,0.628696
966,2026-05-15 12:14:39,56.9,29.8,102,283,277,5.7,676,0.628696
967,2026-05-15 12:14:44,56.9,29.8,102,283,277,5.7,676,0.628696
968,2026-05-15 12:14:50,56.7,29.8,102,283,277,5.7,676,0.628696
969,2026-05-15 12:14:55,56.9,29.8,102,283,277,5.7,676,0.628696
970,2026-05-15 12:15:00,56.9,29.8,102,283,277,5.7,676,0.628696
971,2026-05-15 12:15:06,56.9,29.8,102,282,276,5.7,675,0.628696
972,2026-05-15 12:15:12,56.9,29.7,102,283,277,5.7,676,0.628696
973,2026-05-15 12:15:17,56.9,29.7,102,283,277,5.7,676,0.628696
974,2026-05-15 12:15:22,56.7,29.8,102,282,276,5.7,675,0.628696
975,2026-05-15 12:15:28,56.9,29.7,102,282,276,5.7,675,0.628696
976,2026-05-15 12:15:33,56.9,29.7,102,282,276,5.7,675,0.628696
977,2026-05-15 12:15:39,56.9,29.8,102,282,276,5.7,675,0.628696
978,2026-05-15 12:15:44,56.7,29.8,102,282,276,5.7,674,0.628696
979,2026-05-15 12:15:50,56.7,29.7,102,282,276,5.7,674,0.628696
980,2026-05-15 12:15:55,56.9,29.8,102,282,276,5.7,674,0.628696
981,2026-05-15 12:16:01,56.7,29.7,102,282,276,5.7,674,0.628696
982,2026-05-15 12:16:06,56.7,29.7,102,282,276,5.7,674,0.628696
983,2026-05-15 12:16:12,56.7,29.7,102,282,276,5.6,674,0.632009
984,2026-05-15 12:16:17,56.7,29.7,102,282,276,5.6,674,0.632009
985,2026-05-15 12:16:23,56.7,29.7,102,281,275,5.6,673,0.632009
986,2026-05-15 12:16:28,56.7,29.7,102,282,276,5.6,674,0.632009
987,2026-05-15 12:16:33,56.7,29.7,102,281,275,5.6,673,0.632009
988,2026-05-15 12:16:39,56.7,29.7,102,281,275,5.6,673,0.632009
989,2026-05-15 12:16:44,56.5,29.7,102,281,275,5.6,673,0.632009
990,2026-05-15 12:16:50,56.7,29.7,102,281,275,5.6,673,0.632009
991,2026-05-15 12:16:55,56.7,29.7,102,281,275,5.6,673,0.632009
992,2026-05-15 12:17:01,56.9,29.7,102,281,275,5.6,673,0.632009
993,2026-05-15 12:17:06,56.7,29.7,102,281,275,5.6,673,0.632009
994,2026-05-15 12:17:12,56.7,29.7,102,281,275,5.6,673,0.632009
995,2026-05-15 12:17:17,56.7,29.7,102,281,275,5.6,673,0.632009
996,2026-05-15 12:17:23,56.7,29.7,101,281,275,5.6,672,0.631669
997,2026-05-15 12:17:28,56.7,29.7,101,281,275,5.6,672,0.631669
998,2026-05-15 12:17:34,56.5,29.7,101,281,275,5.6,672,0.631669
999,2026-05-15 12:17:39,56.7,29.7,101,281,275,5.6,672,0.631669
1000,2026-05-15 12:17:45,56.7,29.7,101,281,275,5.6,672,0.631669
1001,2026-05-15 12:17:50,56.7,29.7,101,281,275,5.6,672,0.631669
1002,2026-05-15 12:17:56,56.5,29.7,101,281,275,5.6,672,0.631669
1003,2026-05-15 12:18:02,56.5,29.7,101,280,275,5.6,671,0.631669
1004,2026-05-15 12:18:07,56.5,29.7,101,281,275,5.6,672,0.631669
1005,2026-05-15 12:18:13,56.7,29.7,101,280,275,5.6,671,0.631669
1006,2026-05-15 12:18:18,56.7,29.7,101,280,274,5.6,670,0.631669
1007,2026-05-15 12:18:23,56.5,29.7,101,281,275,5.6,672,0.631669
1008,2026-05-15 12:18:29,56.5,29.7,101,280,275,5.6,671,0.631669
1009,2026-05-15 12:18:34,56.7,29.7,101,280,274,5.6,670,0.631669
1010,2026-05-15 12:18:40,56.5,29.7,101,280,275,5.6,671,0.631669
1011,2026-05-15 12:18:45,56.5,29.7,101,280,275,5.6,671,0.631669
1012,2026-05-15 12:18:50,56.5,29.7,101,280,274,5.6,670,0.631669
1013,2026-05-15 12:18:56,56.5,29.7,101,280,274,5.6,670,0.631669
1014,2026-05-15 12:19:02,56.5,29.7,101,280,274,5.6,670,0.631669
1015,2026-05-15 12:19:07,56.3,29.7,101,280,274,5.6,670,0.631669
1016,2026-05-15 12:19:12,56.5,29.7,101,280,274,5.6,670,0.631669
1017,2026-05-15 12:19:18,56.3,29.7,101,280,274,5.6,670,0.631669
1018,2026-05-15 12:19:23,56.5,29.7,101,280,274,5.6,670,0.631669
1019,2026-05-15 12:19:29,56.3,29.7,101,280,274,5.6,670,0.631669
1020,2026-05-15 12:19:34,56.3,29.7,101,279,274,5.6,669,0.631669
1021,2026-05-15 12:19:39,56.3,29.7,101,279,274,5.6,669,0.631669
1022,2026-05-15 12:19:45,56.1,29.7,101,279,274,5.6,669,0.631669
1023,2026-05-15 12:19:50,56.3,29.7,101,279,274,5.6,669,0.631669
1024,2026-05-15 12:19:56,56.1,29.7,101,279,274,5.6,669,0.631669
1025,2026-05-15 12:20:01,56.1,29.7,101,279,274,5.6,669,0.631669
1026,2026-05-15 12:20:06,56.1,29.7,101,279,274,5.6,669,0.631669
1027,2026-05-15 12:20:12,56.1,29.7,100,279,273,5.6,668,0.631328
1028,2026-05-15 12:20:17,56.1,29.7,101,279,274,5.6,669,0.631669
1029,2026-05-15 12:20:23,56.1,29.7,100,279,273,5.6,668,0.631328
1030,2026-05-15 12:20:28,56.1,29.7,100,279,273,5.6,668,0.631328
1031,2026-05-15 12:20:34,22.7,29.6,48,158,151,5.8,417,0.606994
1038,2026-05-15 12:21:17,100.0,29.0,302,745,743,8.3,1634,0.610645
1039,2026-05-15 12:21:22,100.0,29.1,301,743,741,7.8,1630,0.626873
1040,2026-05-15 12:21:26,95.3,29.1,300,741,739,7.5,1626,0.636473
1041,2026-05-15 12:21:31,96.3,29.1,301,743,741,7.3,1630,0.643441
1042,2026-05-15 12:21:36,100.0,29.1,299,739,736,7.2,1621,0.646073
1043,2026-05-15 12:21:41,100.0,29.1,299,739,736,7.1,1621,0.649387
1044,2026-05-15 12:21:46,100.0,29.1,299,739,736,7.0,1621,0.652701
1045,2026-05-15 12:21:50,100.0,29.2,299,737,734,6.9,1617,0.656014
1046,2026-05-15 12:21:55,100.0,29.2,299,737,734,6.9,1617,0.656014
1047,2026-05-15 12:22:00,100.0,29.1,299,737,734,6.9,1617,0.656014
1048,2026-05-15 12:22:04,100.0,29.1,299,737,734,6.8,1617,0.659328
1049,2026-05-15 12:22:09,100.0,29.2,299,737,734,6.8,1617,0.659328
1050,2026-05-15 12:22:14,100.0,29.2,298,735,733,6.8,1613,0.658987
1051,2026-05-15 12:22:21,100.0,29.1,299,737,734,6.7,1617,0.662641
1052,2026-05-15 12:22:26,100.0,29.2,297,733,731,6.7,1609,0.66196
1053,2026-05-15 12:22:31,100.0,29.1,298,735,733,6.7,1613,0.662301
1054,2026-05-15 12:22:36,100.0,29.2,297,733,731,6.7,1609,0.66196
1055,2026-05-15 12:22:41,100.0,29.2,296,731,729,6.7,1605,0.66162
1056,2026-05-15 12:22:46,100.0,29.1,296,731,729,6.7,1605,0.66162
1057,2026-05-15 12:22:50,100.0,29.1,296,731,729,6.7,1605,0.66162
1058,2026-05-15 12:22:55,100.0,29.1,297,733,731,6.7,1609,0.66196
1059,2026-05-15 12:23:00,100.0,29.1,296,731,729,6.7,1605,0.66162
1060,2026-05-15 12:23:05,100.0,29.1,297,733,731,6.7,1609,0.66196
1061,2026-05-15 12:23:10,100.0,29.1,296,731,729,6.6,1605,0.664934
1062,2026-05-15 12:23:14,100.0,29.2,297,733,731,6.6,1609,0.665274
1063,2026-05-15 12:23:19,100.0,29.1,296,731,729,6.6,1605,0.664934
1064,2026-05-15 12:23:24,100.0,29.1,296,731,729,6.6,1605,0.664934
1065,2026-05-15 12:23:29,100.0,29.2,296,731,729,6.6,1605,0.664934
1066,2026-05-15 12:23:34,100.0,29.1,295,728,726,6.6,1600,0.664593
1067,2026-05-15 12:23:39,100.0,29.1,295,728,726,6.6,1600,0.664593
1068,2026-05-15 12:23:44,100.0,29.2,294,726,724,6.6,1596,0.664253
1069,2026-05-15 12:23:48,100.0,29.2,295,728,726,6.6,1600,0.664593
1070,2026-05-15 12:23:53,100.0,29.1,295,728,726,6.6,1600,0.664593
1071,2026-05-15 12:23:58,100.0,29.2,295,728,726,6.6,1600,0.664593
1072,2026-05-15 12:24:03,100.0,29.1,295,728,726,6.6,1600,0.664593
1073,2026-05-15 12:24:08,100.0,29.1,295,728,726,6.6,1600,0.664593
1074,2026-05-15 12:24:13,100.0,29.1,294,726,724,6.6,1596,0.664253
1075,2026-05-15 12:24:18,100.0,29.1,295,728,726,6.6,1600,0.664593
1076,2026-05-15 12:24:22,100.0,29.1,295,728,726,6.6,1600,0.664593
1077,2026-05-15 12:24:27,100.0,29.1,295,728,726,6.6,1600,0.664593
1078,2026-05-15 12:24:32,100.0,29.1,295,728,726,6.6,1600,0.664593
1079,2026-05-15 12:24:37,100.0,29.1,294,726,724,6.6,1596,0.664253
1080,2026-05-15 12:24:41,100.0,29.1,295,728,726,6.6,1600,0.664593
1081,2026-05-15 12:24:46,100.0,29.1,294,726,724,6.6,1596,0.664253
1082,2026-05-15 12:24:51,100.0,29.1,294,726,724,6.6,1596,0.664253
1083,2026-05-15 12:24:56,100.0,29.1,295,728,726,6.6,1600,0.664593
1084,2026-05-15 12:25:01,100.0,29.1,294,726,724,6.6,1596,0.664253
1085,2026-05-15 12:25:06,100.0,29.1,294,726,724,6.6,1596,0.664253
1086,2026-05-15 12:25:11,100.0,29.1,294,726,724,6.6,1596,0.664253
1087,2026-05-15 12:25:16,100.0,29.1,294,726,724,6.6,1596,0.664253
1088,2026-05-15 12:25:21,100.0,29.1,294,726,724,6.6,1596,0.664253
1089,2026-05-15 12:25:25,100.0,29.1,294,726,724,6.6,1596,0.664253
1090,2026-05-15 12:25:30,100.0,29.1,294,726,724,6.6,1596,0.664253
1091,2026-05-15 12:25:35,100.0,29.1,294,726,724,6.6,1596,0.664253
1092,2026-05-15 12:25:40,100.0,29.1,294,726,724,6.6,1596,0.664253
1093,2026-05-15 12:25:45,100.0,29.1,294,726,724,6.6,1596,0.664253
1094,2026-05-15 12:25:50,100.0,29.1,294,726,724,6.6,1596,0.664253
1095,2026-05-15 12:25:55,100.0,29.1,294,726,724,6.6,1596,0.664253
1096,2026-05-15 12:25:59,100.0,29.1,294,726,724,6.6,1596,0.664253
1097,2026-05-15 12:26:04,100.0,29.1,294,726,724,6.6,1596,0.664253
1098,2026-05-15 12:26:09,100.0,29.1,294,726,724,6.6,1596,0.664253
1099,2026-05-15 12:26:14,100.0,29.1,293,725,722,6.5,1592,0.667226
1100,2026-05-15 12:26:19,100.0,29.1,294,726,724,6.5,1596,0.667566
1101,2026-05-15 12:26:23,100.0,29.1,294,726,724,6.5,1596,0.667566
1102,2026-05-15 12:26:28,100.0,29.1,293,725,722,6.5,1592,0.667226
1103,2026-05-15 12:26:33,100.0,29.1,293,725,722,6.5,1592,0.667226
1104,2026-05-15 12:26:38,100.0,29.1,293,725,722,6.5,1592,0.667226
1105,2026-05-15 12:26:43,100.0,29.1,293,725,722,6.5,1592,0.667226
1106,2026-05-15 12:26:48,100.0,29.1,293,725,722,6.5,1592,0.667226
1107,2026-05-15 12:26:53,100.0,29.1,293,725,722,6.5,1592,0.667226
1108,2026-05-15 12:26:58,100.0,29.1,294,726,724,6.5,1596,0.667566
1109,2026-05-15 12:27:03,100.0,29.1,293,725,722,6.5,1592,0.667226
1110,2026-05-15 12:27:08,100.0,29.1,293,725,722,6.5,1592,0.667226
1111,2026-05-15 12:27:13,100.0,29.1,293,725,722,6.5,1592,0.667226
1112,2026-05-15 12:27:17,100.0,29.1,292,723,720,6.5,1588,0.666885
1113,2026-05-15 12:27:22,100.0,29.1,294,726,724,6.5,1596,0.667566
1114,2026-05-15 12:27:27,100.0,29.1,293,725,722,6.7,1592,0.660598
1115,2026-05-15 12:27:32,100.0,29.1,293,725,722,6.6,1592,0.663912
1116,2026-05-15 12:27:37,100.0,29.1,293,725,722,6.6,1592,0.663912
1117,2026-05-15 12:27:42,100.0,29.1,293,725,722,6.5,1592,0.667226
1118,2026-05-15 12:27:47,100.0,29.1,293,725,722,6.5,1592,0.667226
1119,2026-05-15 12:27:52,100.0,29.1,293,725,722,6.5,1592,0.667226
1120,2026-05-15 12:27:57,100.0,29.1,293,725,722,6.5,1592,0.667226
1121,2026-05-15 12:28:02,100.0,29.1,292,723,720,6.5,1588,0.666885
1122,2026-05-15 12:28:06,100.0,29.1,292,721,718,6.5,1584,0.666885
1123,2026-05-15 12:28:11,100.0,29.1,292,721,718,6.5,1584,0.666885
1124,2026-05-15 12:28:16,100.0,29.1,292,721,718,6.5,1584,0.666885
1125,2026-05-15 12:28:21,100.0,29.1,292,721,718,6.5,1584,0.666885
1126,2026-05-15 12:28:26,100.0,29.1,292,721,718,6.5,1584,0.666885
1127,2026-05-15 12:28:31,100.0,29.1,292,721,718,6.5,1584,0.666885
1128,2026-05-15 12:28:36,100.0,29.1,292,721,718,6.5,1584,0.666885
1129,2026-05-15 12:28:40,100.0,29.1,291,718,716,6.5,1579,0.666545
1130,2026-05-15 12:28:45,100.0,29.1,291,718,716,6.5,1579,0.666545
1131,2026-05-15 12:28:50,100.0,29.1,291,718,716,6.5,1579,0.666545
1132,2026-05-15 12:28:55,100.0,29.1,291,718,716,6.5,1579,0.666545
1133,2026-05-15 12:29:00,100.0,29.1,291,718,716,6.5,1579,0.666545
1134,2026-05-15 12:29:05,100.0,29.1,290,716,714,6.5,1575,0.666204
1135,2026-05-15 12:29:10,100.0,29.1,290,716,714,6.5,1575,0.666204
1136,2026-05-15 12:29:15,100.0,29.1,291,718,716,6.5,1579,0.666545
1137,2026-05-15 12:29:19,100.0,29.1,290,716,714,6.5,1575,0.666204
1138,2026-05-15 12:29:24,100.0,29.1,290,716,714,6.5,1575,0.666204
1139,2026-05-15 12:29:29,100.0,29.1,291,718,716,6.5,1579,0.666545
1140,2026-05-15 12:29:34,100.0,29.1,290,716,714,6.5,1575,0.666204
